doc_id,token_id,token,pos
d1893,17,constant,ADJ
d1893,18,volume,NOUN
d1893,19,reheat,VERB
d1893,20,systems),NOUN
d1893,21,into,ADP
d1893,22,a,DET
d1893,23,VAV,PROPN
d1893,24,system,NOUN
d1893,25,with,ADP
d1893,26,variable,ADJ
d1893,27,-,PUNCT
d1893,28,speed,NOUN
d1893,29,drives,NOUN
d1893,30,(VFDs),NOUN
d1893,31,on,ADP
d1893,32,fan,NOUN
d1893,33,motors,NOUN
d1893,34,.,PUNCT
d1893,35,A,DET
d1893,36,VAV,PROPN
d1893,37,system,NOUN
d1893,38,is,AUX
d1893,39,designed,VERB
d1893,40,to,PART
d1893,41,deliver,VERB
d1893,42,only,ADV
d1893,43,the,DET
d1893,44,volume,NOUN
d1893,45,of,ADP
d1893,46,air,NOUN
d1893,47,needed,VERB
d1893,48,for,ADP
d1893,49,conditioning,NOUN
d1893,50,the,DET
d1893,51,actual,ADJ
d1893,52,load,NOUN
d1893,53,.,PUNCT
d1894,1,Control,PROPN
d1894,2,VAV,PROPN
d1894,3,system,NOUN
d1894,4,VFD,PROPN
d1894,5,speed,NOUN
d1894,6,based,VERB
d1894,7,on,ADP
d1894,8,the,DET
d1894,9,static,NOUN
d1894,10,pressure,NOUN
d1894,11,needs,VERB
d1894,12,in,ADP
d1894,13,the,DET
d1894,14,system,NOUN
d1894,15,.,PUNCT
d1894,16,Reset,NOUN
d1894,17,the,DET
d1894,18,static,NOUN
d1894,19,pressure,NOUN
d1894,20,set,VERB
d1894,21,point,NOUN
d1894,22,dynamically,ADV
d1894,23,",",PUNCT
d1894,24,as,ADP
d1894,25,low,ADJ
d1894,26,as,ADP
d1894,27,is,AUX
d1894,28,practical,ADJ
d1894,29,to,PART
d1894,30,meet,VERB
d1894,31,the,DET
d1894,32,zone,NOUN
d1894,33,set,VERB
d1894,34,points,NOUN
d1894,35,.,PUNCT
d1895,1,Reset,NOUN
d1895,2,VAV,PROPN
d1895,3,system,NOUN
d1895,4,supply,NOUN
d1895,5,-,PUNCT
d1895,6,air,NOUN
d1895,7,temperature,NOUN
d1895,8,set,VERB
d1895,9,point,NOUN
d1895,10,when,ADV
d1895,11,system,NOUN
d1895,12,is,AUX
d1895,13,at,ADP
d1895,14,minimum,NOUN
d1895,15,speed,NOUN
d1895,16,to,PART
d1895,17,provide,VERB
d1895,18,adequate,ADJ
d1895,19,ventilation,NOUN
d1895,20,.,PUNCT
d1896,1,If,SCONJ
d1896,2,conversion,NOUN
d1896,3,to,PART
d1896,4,VAV,PROPN
d1896,5,is,AUX
d1896,6,impractical,ADJ
d1896,7,for,ADP
d1896,8,CAV,PROPN
d1896,9,systems,NOUN
d1896,10,",",PUNCT
d1896,11,reset,NOUN
d1896,12,supply,NOUN
d1896,13,-,PUNCT
d1896,14,air,NOUN
d1896,15,temperatures,NOUN
d1896,16,in,ADP
d1896,17,response,NOUN
d1896,18,to,PART
d1896,19,load,NOUN
d1896,20,.,PUNCT
d1896,21,Dynamically,ADV
d1896,22,control,NOUN
d1896,23,heating,NOUN
d1896,24,duct,NOUN
d1896,25,temperatures,NOUN
d1896,26,as,ADP
d1896,27,low,ADJ
d1896,28,as,ADP
d1896,29,possible,ADJ
d1896,30,",",PUNCT
d1896,31,and,CCONJ
d1896,32,cooling,NOUN
d1896,33,duct,NOUN
d1896,34,temperatures,NOUN
d1896,35,as,ADP
d1896,36,high,ADJ
d1896,37,as,ADP
d1896,38,possible,ADJ
d1896,39,",",PUNCT
d1896,40,while,SCONJ
d1896,41,meeting,NOUN
d1896,42,the,DET
d1896,43,load,NOUN
d1896,44,.,PUNCT
d1897,1,Use,VERB
d1897,2,high,ADJ
d1897,3,-,PUNCT
d1897,4,efficiency,NOUN
d1897,5,fans,NOUN
d1897,6,and,CCONJ
d1897,7,pumps,VERB
d1897,8,;,PUNCT
d1897,9,replace,VERB
d1897,10,or,CCONJ
d1897,11,trim,PROPN
d1897,12,impellers,NOUN
d1897,13,of,ADP
d1897,14,existing,VERB
d1897,15,fans,NOUN
d1897,16,and,CCONJ
d1897,17,pumps,VERB
d1897,18,if,SCONJ
d1897,19,they,PRON
d1897,20,have,VERB
d1897,21,excessive,ADJ
d1897,22,capacity,NOUN
d1897,23,relative,NOUN
d1897,24,to,PART
d1897,25,peak,NOUN
d1897,26,demand,NOUN
d1897,27,.,PUNCT
d1898,1,Install,VERB
d1898,2,higher,ADJ
d1898,3,efficiency,NOUN
d1898,4,air,NOUN
d1898,5,filters/cleaners,NOUN
d1898,6,in,ADP
d1898,7,HVAC,PROPN
d1898,8,system,NOUN
d1898,9,.,PUNCT
d1898,10,Size,NOUN
d1898,11,ducts,NOUN
d1898,12,and,CCONJ
d1898,13,select,VERB
d1898,14,filter,NOUN
d1898,15,sizes,VERB
d1898,16,for,ADP
d1898,17,low,ADJ
d1898,18,face,NOUN
d1898,19,velocity,NOUN
d1898,20,to,PART
d1898,21,reduce,VERB
d1898,22,pressure,NOUN
d1898,23,drop,VERB
d1898,24,where,ADV
d1898,25,available,ADJ
d1898,26,space,NOUN
d1898,27,permits,NOUN
d1899,1,Insulate,VERB
d1899,2,HVAC,PROPN
d1899,3,ducts,NOUN
d1899,4,and,CCONJ
d1899,5,pipes,NOUN
d1899,6,",",PUNCT
d1899,7,particularly,ADV
d1899,8,where,ADV
d1899,9,they,PRON
d1899,10,are,AUX
d1899,11,outside,ADV
d1899,12,the,DET
d1899,13,conditioned,VERB
d1899,14,space,NOUN
d1900,1,Check,VERB
d1900,2,for,ADP
d1900,3,air,NOUN
d1900,4,leaks,VERB
d1900,5,in,ADP
d1900,6,HVAC,PROPN
d1900,7,duct,NOUN
d1900,8,systems,NOUN
d1900,9,",",PUNCT
d1900,10,and,CCONJ
d1900,11,seal,NOUN
d1900,12,ductwork,NOUN
d1900,13,as,ADP
d1900,14,indicated,VERB
d1900,15,.,PUNCT
d1901,1,Rebalance,NOUN
d1901,2,ducting,VERB
d1901,3,and,CCONJ
d1901,4,piping,VERB
d1901,5,systems,NOUN
d1901,6,.,PUNCT
d1902,1,Provide,VERB
d1902,2,cooling,NOUN
d1902,3,effect,NOUN
d1902,4,by,ADP
d1902,5,creating,VERB
d1902,6,air,NOUN
d1902,7,movement,NOUN
d1902,8,with,ADP
d1902,9,fans,NOUN
d1902,10,.,PUNCT
d1903,1,Select,PROPN
d1903,2,cooling,NOUN
d1903,3,coils,NOUN
d1903,4,with,ADP
d1903,5,a,DET
d1903,6,face,NOUN
d1903,7,velocity,NOUN
d1903,8,of,ADP
d1903,9,300,NUM
d1903,10,-,PUNCT
d1903,11,350,NUM
d1903,12,fpm,NOUN
d1903,13,(1,NUM
d1903,14,.,PUNCT
d1903,15,5,NUM
d1903,16,-,PUNCT
d1903,17,1,NUM
d1903,18,.,PUNCT
d1903,19,75,NUM
d1903,20,m/s),NOUN
d1903,21,range,NOUN
d1903,22,to,PART
d1903,23,reduce,VERB
d1903,24,the,DET
d1903,25,air,NOUN
d1903,26,pressure,NOUN
d1903,27,drop,VERB
d1903,28,across,ADP
d1903,29,the,DET
d1903,30,cooling,NOUN
d1903,31,coil,NOUN
d1903,32,",",PUNCT
d1903,33,and,CCONJ
d1903,34,increase,NOUN
d1903,35,the,DET
d1903,36,chilled,VERB
d1903,37,water,NOUN
d1903,38,system,NOUN
d1903,39,temperature,NOUN
d1903,40,differential,NOUN
d1903,41,across,ADP
d1903,42,the,DET
d1903,43,system,NOUN
d1903,44,.,PUNCT
d1904,1,Replace,VERB
d1904,2,standard,ADJ
d1904,3,fan,NOUN
d1904,4,belts,NOUN
d1904,5,with,ADP
d1904,6,fan,NOUN
d1904,7,belts,NOUN
d1904,8,designed,VERB
d1904,9,for,ADP
d1904,10,minimum,NOUN
d1904,11,energy,NOUN
d1904,12,losses,NOUN
d1904,13,",",PUNCT
d1904,14,such,ADJ
d1904,15,as,ADP
d1904,16,cog,NOUN
d1904,17,belts,NOUN
d1904,18,.,PUNCT
d1905,1,Eliminate,VERB
d1905,2,or,CCONJ
d1905,3,downsize,VERB
d1905,4,existing,VERB
d1905,5,HVAC,PROPN
d1905,6,equipment,NOUN
d1905,7,in,ADP
d1905,8,an,DET
d1905,9,existing,VERB
d1905,10,building,NOUN
d1905,11,or,CCONJ
d1905,12,group,NOUN
d1905,13,of,ADP
d1905,14,buildings,NOUN
d1905,15,when,ADV
d1905,16,improvements,NOUN
d1905,17,in,ADP
d1905,18,building,NOUN
d1905,19,envelope,NOUN
d1905,20,",",PUNCT
d1905,21,reductions,NOUN
d1905,22,in,ADP
d1905,23,lighting,NOUN
d1905,24,or,CCONJ
d1905,25,plug,NOUN
d1905,26,loads,NOUN
d1905,27,",",PUNCT
d1905,28,and,CCONJ
d1905,29,other,ADJ
d1905,30,EEMs,PROPN
d1905,31,that,SCONJ
d1905,32,reduce,VERB
d1905,33,cooling,NOUN
d1905,34,or,CCONJ
d1905,35,heating,NOUN
d1905,36,loads,NOUN
d1905,37,have,VERB
d1905,38,been,AUX
d1905,39,implemented,VERB
d1905,40,.,PUNCT
d1906,1,Eliminate,VERB
d1906,2,HVAC,PROPN
d1906,3,usage,NOUN
d1906,4,in,ADP
d1906,5,vestibules,NOUN
d1906,6,and,CCONJ
d1906,7,unoccupied,VERB
d1906,8,spaces,NOUN
d1906,9,.,PUNCT
d1907,1,Minimize,VERB
d1907,2,direct,ADJ
d1907,3,cooling/heating,VERB
d1907,4,of,ADP
d1907,5,unoccupied,VERB
d1907,6,areas,NOUN
d1907,7,by,ADP
d1907,8,system,NOUN
d1907,9,zone,NOUN
d1907,10,controls,NOUN
d1907,11,",",PUNCT
d1907,12,occupancy,NOUN
d1907,13,sensors,NOUN
d1907,14,or,CCONJ
d1907,15,by,ADP
d1907,16,turning,VERB
d1907,17,off,ADP
d1907,18,fan,NOUN
d1907,19,-,PUNCT
d1907,20,coil,NOUN
d1907,21,units,NOUN
d1907,22,and,CCONJ
d1907,23,unit,NOUN
d1907,24,heaters,NOUN
d1907,25,.,PUNCT
d1908,1,Replace,VERB
d1908,2,forced,VERB
d1908,3,-,PUNCT
d1908,4,air,NOUN
d1908,5,heaters,NOUN
d1908,6,with,ADP
d1908,7,low,ADJ
d1908,8,-,PUNCT
d1908,9,or,CCONJ
d1908,10,medium,NOUN
d1908,11,-,PUNCT
d1908,12,temperature,NOUN
d1908,13,radiant,ADJ
d1908,14,heaters,NOUN
d1908,15,.,PUNCT
d1909,1,Replace,VERB
d1909,2,inefficient,ADJ
d1909,3,window,NOUN
d1909,4,air,NOUN
d1909,5,-,PUNCT
d1909,6,conditioners,NOUN
d1909,7,with,ADP
d1909,8,high,ADJ
d1909,9,-,PUNCT
d1909,10,efficiency,NOUN
d1909,11,(i,NOUN
d1909,12,.,PUNCT
d1909,13,e,NOUN
d1909,14,.,PUNCT
d1909,15,",",PUNCT
d1909,16,high,ADJ
d1909,17,seasonal,ADJ
d1909,18,energy,NOUN
d1909,19,efficiency,NOUN
d1909,20,ratio,PROPN
d1909,21,(SEER),NOUN
d1909,22,rating),NOUN
d1909,23,modular,ADJ
d1909,24,units,NOUN
d1909,25,or,CCONJ
d1909,26,central,ADJ
d1909,27,systems,NOUN
d1909,28,.,PUNCT
d1910,1,Employ,VERB
d1910,2,heat,NOUN
d1910,3,recovery,NOUN
d1910,4,from,ADP
d1910,5,exhaust,NOUN
d1910,6,air,NOUN
d1910,7,and,CCONJ
d1910,8,processes,NOUN
d1910,9,for,ADP
d1910,10,preheating,VERB
d1910,11,or,CCONJ
d1910,12,precooling,NOUN
d1910,13,incoming,VERB
d1910,14,outdoor,ADJ
d1910,15,air,NOUN
d1910,16,",",PUNCT
d1910,17,or,CCONJ
d1910,18,supply,NOUN
d1910,19,air,NOUN
d1910,20,.,PUNCT
d1911,1,Install,VERB
d1911,2,transpired,VERB
d1911,3,air,NOUN
d1911,4,heating,NOUN
d1911,5,collector,NOUN
d1911,6,(solar,ADJ
d1911,7,wall),NOUN
d1911,8,for,ADP
d1911,9,ventilation,NOUN
d1911,10,air,NOUN
d1911,11,preheating,VERB
d1911,12,.,PUNCT
d1912,1,Modify,VERB
d1912,2,controls,NOUN
d1912,3,and/or,NOUN
d1912,4,systems,NOUN
d1912,5,to,PART
d1912,6,implement,VERB
d1912,7,night,NOUN
d1912,8,pre,X
d1912,9,-,PUNCT
d1912,10,cooling,NOUN
d1912,11,to,PART
d1912,12,reduce,VERB
d1912,13,cooling,NOUN
d1912,14,energy,NOUN
d1912,15,consumption,NOUN
d1912,16,the,DET
d1912,17,following,VERB
d1912,18,day,NOUN
d1912,19,.,PUNCT
d1913,1,Use,VERB
d1913,2,waste,VERB
d1913,3,heat,NOUN
d1913,4,(e,NOUN
d1913,5,.,PUNCT
d1913,6,g,NOUN
d1913,7,.,PUNCT
d1913,8,",",PUNCT
d1913,9,hot,ADJ
d1913,10,gas,NOUN
d1913,11,",",PUNCT
d1913,12,return,VERB
d1913,13,air,NOUN
d1913,14,heat,NOUN
d1913,15,",",PUNCT
d1913,16,return,VERB
d1913,17,hot,ADJ
d1913,18,water),NOUN
d1913,19,as,ADP
d1913,20,an,DET
d1913,21,energy,NOUN
d1913,22,source,NOUN
d1913,23,for,ADP
d1913,24,reheating,VERB
d1913,25,for,ADP
d1913,26,humidity,NOUN
d1913,27,control,NOUN
d1913,28,(often,VERB
d1913,29,air,NOUN
d1913,30,is,AUX
d1913,31,cooled,VERB
d1913,32,to,PART
d1913,33,dewpoint,NOUN
d1913,34,to,PART
d1913,35,remove,VERB
d1913,36,moisture,NOUN
d1913,37,and,CCONJ
d1913,38,then,ADV
d1913,39,must,AUX
d1913,40,be,AUX
d1913,41,reheated,VERB
d1913,42,to,PART
d1913,43,desired,VERB
d1913,44,temperature,NOUN
d1913,45,and,CCONJ
d1913,46,humidity),NOUN
d1913,47,.,PUNCT
d1914,1,Avoid,VERB
d1914,2,temperature,NOUN
d1914,3,stratification,NOUN
d1914,4,with,ADP
d1914,5,heating,NOUN
d1914,6,",",PUNCT
d1914,7,either,CCONJ
d1914,8,by,ADP
d1914,9,proper,ADJ
d1914,10,air,NOUN
d1914,11,supply,NOUN
d1914,12,system,NOUN
d1914,13,design,NOUN
d1914,14,or,CCONJ
d1914,15,by,ADP
d1914,16,using,VERB
d1914,17,temperature,NOUN
d1914,18,destratifiers,NOUN
d1914,19,(e,NOUN
d1914,20,.,PUNCT
d1914,21,g,NOUN
d1914,22,.,PUNCT
d1914,23,",",PUNCT
d1914,24,ceiling,NOUN
d1914,25,fans),NOUN
d1915,1,In,ADP
d1915,2,humid,ADJ
d1915,3,climates,NOUN
d1915,4,",",PUNCT
d1915,5,supply,NOUN
d1915,6,air,NOUN
d1915,7,with,ADP
d1915,8,a,DET
d1915,9,temperature,NOUN
d1915,10,above,ADV
d1915,11,the,DET
d1915,12,dew,NOUN
d1915,13,point,NOUN
d1915,14,to,PART
d1915,15,prevent,VERB
d1915,16,condensation,NOUN
d1915,17,on,ADP
d1915,18,cold,ADJ
d1915,19,surfaces,NOUN
d1915,20,.,PUNCT
d1916,1,Insulate,VERB
d1916,2,fan,NOUN
d1916,3,-,PUNCT
d1916,4,coil,NOUN
d1916,5,units,NOUN
d1916,6,and,CCONJ
d1916,7,avoid,VERB
d1916,8,their,PRON
d1916,9,installation,NOUN
d1916,10,in,ADP
d1916,11,unconditioned,VERB
d1916,12,spaces,NOUN
d1916,13,.,PUNCT
d1917,1,Clean,ADJ
d1917,2,heat,NOUN
d1917,3,exchangers,NOUN
d1917,4,(to,NOUN
d1917,5,maintain,VERB
d1917,6,heat,NOUN
d1917,7,exchange,NOUN
d1917,8,efficiency),NOUN
d1917,9,in,ADP
d1917,10,the,DET
d1917,11,evaporators,NOUN
d1917,12,and,CCONJ
d1917,13,condensers,NOUN
d1917,14,of,ADP
d1917,15,refrigeration,NOUN
d1917,16,equipment,NOUN
d1917,17,on,ADP
d1917,18,a,DET
d1917,19,seasonal,ADJ
d1917,20,basis,NOUN
d1917,21,.,PUNCT
d1918,1,Use,VERB
d1918,2,high,ADJ
d1918,3,-,PUNCT
d1918,4,efficiency,NOUN
d1918,5,dehumidification,NOUN
d1918,6,systems,NOUN
d1918,7,based,VERB
d1918,8,on,ADP
d1918,9,either,CCONJ
d1918,10,dedicated,ADJ
d1918,11,outdoor,ADJ
d1918,12,air,NOUN
d1918,13,systems,NOUN
d1918,14,(DOAS),NOUN
d1918,15,or,CCONJ
d1918,16,VAV,PROPN
d1918,17,.,PUNCT
d1919,1,Identify,VERB
d1919,2,if,SCONJ
d1919,3,there,PRON
d1919,4,are,AUX
d1919,5,any,DET
d1919,6,'',PUNCT
d1919,7,zones,PROPN
d1919,8,(i,NOUN
d1919,9,.,PUNCT
d1919,10,e,NOUN
d1919,11,.,PUNCT
d1919,12,",",PUNCT
d1919,13,zones,PROPN
d1919,14,that,SCONJ
d1919,15,determine,VERB
d1919,16,the,DET
d1919,17,cooling,NOUN
d1919,18,or,CCONJ
d1919,19,heating,NOUN
d1919,20,demand,NOUN
d1919,21,on,ADP
d1919,22,the,DET
d1919,23,entire,ADJ
d1919,24,system),NOUN
d1919,25,in,ADP
d1919,26,a,DET
d1919,27,multiple,ADJ
d1919,28,-,PUNCT
d1919,29,zone,NOUN
d1919,30,air,NOUN
d1919,31,-,PUNCT
d1919,32,handling,VERB
d1919,33,system,NOUN
d1919,34,",",PUNCT
d1919,35,and,CCONJ
d1919,36,modify,VERB
d1919,37,them,PRON
d1919,38,to,PART
d1919,39,eliminate,VERB
d1919,40,their,PRON
d1919,41,negative,ADJ
d1919,42,impact,NOUN
d1919,43,.,PUNCT
d1920,1,Modify,VERB
d1920,2,supply,NOUN
d1920,3,duct,NOUN
d1920,4,systems,NOUN
d1920,5,to,PART
d1920,6,eliminate,VERB
d1920,7,duct,NOUN
d1920,8,configurations,NOUN
d1920,9,that,SCONJ
d1920,10,impose,VERB
d1920,11,high,ADJ
d1920,12,friction,NOUN
d1920,13,losses,NOUN
d1920,14,on,ADP
d1920,15,the,DET
d1920,16,system,NOUN
d1920,17,.,PUNCT
d1921,1,Convert,VERB
d1921,2,3,NUM
d1921,3,-,PUNCT
d1921,4,pipe,NOUN
d1921,5,heating/cooling,NOUN
d1921,6,distribution,NOUN
d1921,7,systems,NOUN
d1921,8,to,PART
d1921,9,4,NUM
d1921,10,-,PUNCT
d1921,11,pipe,NOUN
d1921,12,or,CCONJ
d1921,13,2,NUM
d1921,14,-,PUNCT
d1921,15,pipe,NOUN
d1921,16,systems,NOUN
d1921,17,.,PUNCT
d1921,18,Eliminate,VERB
d1921,19,simultaneous,ADJ
d1921,20,heating,NOUN
d1921,21,and,CCONJ
d1921,22,cooling,NOUN
d1921,23,through,ADP
d1921,24,mixed,VERB
d1921,25,returns,VERB
d1921,26,.,PUNCT
d1922,1,Convert,VERB
d1922,2,steam,NOUN
d1922,3,or,CCONJ
d1922,4,compressed,VERB
d1922,5,air,NOUN
d1922,6,humidifiers,NOUN
d1922,7,to,PART
d1922,8,ultrasonic,ADJ
d1922,9,or,CCONJ
d1922,10,high,ADJ
d1922,11,-,PUNCT
d1922,12,pressure,NOUN
d1922,13,humidifiers,NOUN
d1922,14,.,PUNCT
d1923,1,Replace,VERB
d1923,2,mechanical,ADJ
d1923,3,dehumidification,NOUN
d1923,4,with,ADP
d1923,5,desiccant,ADJ
d1923,6,systems,NOUN
d1923,7,using,VERB
d1923,8,heat,NOUN
d1923,9,-,PUNCT
d1923,10,recovery,NOUN
d1923,11,regeneration,NOUN
d1923,12,.,PUNCT
d1924,1,Consider,VERB
d1924,2,small,ADJ
d1924,3,unitary,NOUN
d1924,4,systems,NOUN
d1924,5,for,ADP
d1924,6,small,ADJ
d1924,7,zones,PROPN
d1924,8,with,ADP
d1924,9,long,ADJ
d1924,10,or,CCONJ
d1924,11,continuous,ADJ
d1924,12,occupancy,NOUN
d1924,13,.,PUNCT
d1924,14,Avoid,VERB
d1924,15,running,VERB
d1924,16,large,ADJ
d1924,17,distribution,NOUN
d1924,18,systems,NOUN
d1924,19,to,PART
d1924,20,meet,VERB
d1924,21,needs,VERB
d1924,22,of,ADP
d1924,23,small,ADJ
d1924,24,",",PUNCT
d1924,25,continuously,ADV
d1924,26,-,PUNCT
d1924,27,occupied,VERB
d1924,28,spaces,NOUN
d1924,29,.,PUNCT
d1925,1,Install,VERB
d1925,2,thermostatic,ADJ
d1925,3,control,NOUN
d1925,4,valves,PRON
d1925,5,on,ADP
d1925,6,uncontrolled,VERB
d1925,7,or,CCONJ
d1925,8,manually,ADV
d1925,9,-,PUNCT
d1925,10,controlled,VERB
d1925,11,radiators,NOUN
d1925,12,.,PUNCT
d1926,1,Replace,VERB
d1926,2,unitary,NOUN
d1926,3,systems,NOUN
d1926,4,with,ADP
d1926,5,newer,ADJ
d1926,6,units,NOUN
d1926,7,with,ADP
d1926,8,high,ADJ
d1926,9,efficiency,NOUN
d1926,10,and,CCONJ
d1926,11,high,ADJ
d1926,12,SEER,NOUN
d1926,13,ratings,NOUN
d1926,14,.,PUNCT
d1927,1,Install,VERB
d1927,2,evaporative,ADJ
d1927,3,pre,X
d1927,4,-,PUNCT
d1927,5,cooling,NOUN
d1927,6,for,ADP
d1927,7,DX,PROPN
d1927,8,systems,NOUN
d1927,9,.,PUNCT
d1928,1,Install,VERB
d1928,2,or,CCONJ
d1928,3,air,NOUN
d1928,4,-,PUNCT
d1928,5,side,NOUN
d1928,6,heat,NOUN
d1928,7,recovery,NOUN
d1928,8,for,ADP
d1928,9,systems,NOUN
d1928,10,using,VERB
d1928,11,100%,NUM
d1928,12,makeup,NOUN
d1928,13,air,NOUN
d1928,14,(e,NOUN
d1928,15,.,PUNCT
d1928,16,g,NOUN
d1928,17,.,PUNCT
d1928,18,",",PUNCT
d1928,19,runaround,NOUN
d1928,20,piping,VERB
d1928,21,or,CCONJ
d1928,22,energy,NOUN
d1928,23,exchange,NOUN
d1928,24,wheels),NOUN
d1928,25,.,PUNCT
d1929,1,In,ADP
d1929,2,reheat,VERB
d1929,3,systems,NOUN
d1929,4,",",PUNCT
d1929,5,making,VERB
d1929,6,adjustments,NOUN
d1929,7,as,ADP
d1929,8,necessary,ADJ
d1929,9,to,PART
d1929,10,minimize,VERB
d1929,11,reheat,VERB
d1929,12,energy,NOUN
d1929,13,consumption,NOUN
d1929,14,while,SCONJ
d1929,15,maintaining,VERB
d1929,16,indoor,ADJ
d1929,17,environmental,ADJ
d1929,18,quality,NOUN
d1929,19,.,PUNCT
d1930,1,In,ADP
d1930,2,multiple,ADJ
d1930,3,-,PUNCT
d1930,4,zone,NOUN
d1930,5,systems,NOUN
d1930,6,",",PUNCT
d1930,7,identify,VERB
d1930,8,any,DET
d1930,9,'',PUNCT
d1930,10,zones,PROPN
d1930,11,that,SCONJ
d1930,12,consistently,ADV
d1930,13,cause,VERB
d1930,14,the,DET
d1930,15,reset,NOUN
d1930,16,of,ADP
d1930,17,system,NOUN
d1930,18,level,NOUN
d1930,19,set,VERB
d1930,20,points,NOUN
d1930,21,to,PART
d1930,22,satisfy,VERB
d1930,23,that,SCONJ
d1930,24,one,NUM
d1930,25,zone's,NOUN
d1930,26,heating,NOUN
d1930,27,or,CCONJ
d1930,28,cooling,NOUN
d1930,29,demands,NOUN
d1930,30,.,PUNCT
d1931,1,Create,VERB
d1931,2,building/air,NOUN
d1931,3,-,PUNCT
d1931,4,conditioned,VERB
d1931,5,space,NOUN
d1931,6,zones,PROPN
d1931,7,with,ADP
d1931,8,separate,ADJ
d1931,9,controls,NOUN
d1931,10,to,PART
d1931,11,suit,NOUN
d1931,12,solar,ADJ
d1931,13,exposure,NOUN
d1931,14,and,CCONJ
d1931,15,occupancy,NOUN
d1931,16,.,PUNCT
d1932,1,Use,VERB
d1932,2,night,NOUN
d1932,3,setback,NOUN
d1932,4,",",PUNCT
d1932,5,or,CCONJ
d1932,6,turn,VERB
d1932,7,off,ADP
d1932,8,HVAC,PROPN
d1932,9,equipment,NOUN
d1932,10,when,ADV
d1932,11,building,NOUN
d1932,12,is,AUX
d1932,13,unoccupied,VERB
d1932,14,.,PUNCT
d1933,1,Install,VERB
d1933,2,occupancy,NOUN
d1933,3,sensors,NOUN
d1933,4,with,ADP
d1933,5,VAV,PROPN
d1933,6,system,NOUN
d1933,7,:,PUNCT
d1933,8,setback,NOUN
d1933,9,temperatures,NOUN
d1933,10,and,CCONJ
d1933,11,shut,VERB
d1933,12,off,ADP
d1933,13,boxes,NOUN
d1933,14,.,PUNCT
d1934,1,Install,VERB
d1934,2,system,NOUN
d1934,3,controls,NOUN
d1934,4,to,PART
d1934,5,reduce,VERB
d1934,6,cooling/heating,VERB
d1934,7,of,ADP
d1934,8,unoccupied,VERB
d1934,9,space,NOUN
d1934,10,.,PUNCT
d1935,1,Lower,ADJ
d1935,2,heating,NOUN
d1935,3,and,CCONJ
d1935,4,raise,VERB
d1935,5,cooling,NOUN
d1935,6,temperature,NOUN
d1935,7,setpoints,NOUN
d1935,8,to,PART
d1935,9,match,NOUN
d1935,10,ASHRAE,PROPN
d1935,11,Standard,PROPN
d1935,12,55,NUM
d1935,13,Comfort,PROPN
d1935,14,Range,PROPN
d1935,15,.,PUNCT
d1936,1,Install,VERB
d1936,2,an,DET
d1936,3,air,NOUN
d1936,4,-,PUNCT
d1936,5,side,NOUN
d1936,6,and/or,NOUN
d1936,7,water,NOUN
d1936,8,side,NOUN
d1936,9,economizer,NOUN
d1936,10,cycle,NOUN
d1936,11,with,ADP
d1936,12,enthalpy,ADJ
d1936,13,switchover,NOUN
d1936,14,when,ADV
d1936,15,compatible,ADJ
d1936,16,with,ADP
d1936,17,the,DET
d1936,18,existing,VERB
d1936,19,equipment,NOUN
d1936,20,",",PUNCT
d1936,21,space,NOUN
d1936,22,occupancy,NOUN
d1936,23,and,CCONJ
d1936,24,distribution,NOUN
d1936,25,system,NOUN
d1936,26,.,PUNCT
d1937,1,Schedule,NOUN
d1937,2,off,ADP
d1937,3,-,PUNCT
d1937,4,hour,NOUN
d1937,5,meetings,NOUN
d1937,6,in,ADP
d1937,7,a,DET
d1937,8,location,NOUN
d1937,9,that,SCONJ
d1937,10,does,AUX
d1937,11,not,PART
d1937,12,require,VERB
d1937,13,HVAC,PROPN
d1937,14,in,ADP
d1937,15,the,DET
d1937,16,entire,ADJ
d1937,17,facility,NOUN
d1938,1,Retrofit,NOUN
d1938,2,multiple,ADJ
d1938,3,-,PUNCT
d1938,4,zone,NOUN
d1938,5,VAV,PROPN
d1938,6,systems,NOUN
d1938,7,with,ADP
d1938,8,direct,ADJ
d1938,9,digital,ADJ
d1938,10,controls,NOUN
d1938,11,(DDC),NOUN
d1938,12,controllers,NOUN
d1938,13,at,ADP
d1938,14,the,DET
d1938,15,zone,NOUN
d1938,16,level,NOUN
d1938,17,",",PUNCT
d1938,18,and,CCONJ
d1938,19,implement,VERB
d1938,20,supply,NOUN
d1938,21,-,PUNCT
d1938,22,air,NOUN
d1938,23,duct,NOUN
d1938,24,pressure,NOUN
d1938,25,reset,NOUN
d1938,26,to,PART
d1938,27,reduce,VERB
d1938,28,supplyair,NOUN
d1938,29,duct,NOUN
d1938,30,pressure,NOUN
d1938,31,until,SCONJ
d1938,32,at,ADP
d1938,33,least,ADV
d1938,34,one,NUM
d1938,35,zone,NOUN
d1938,36,damper,NOUN
d1938,37,is,AUX
d1938,38,nearly,ADV
d1938,39,wide,ADJ
d1938,40,open,ADJ
d1938,41,.,PUNCT
d1939,1,Eliminate,VERB
d1939,2,duplicative,ADJ
d1939,3,zone,NOUN
d1939,4,controls,NOUN
d1939,5,(e,NOUN
d1939,6,.,PUNCT
d1939,7,g,NOUN
d1939,8,.,PUNCT
d1939,9,",",PUNCT
d1939,10,multiple,ADJ
